
Section	Id	Action
MIDI Editor	40783	Toolbar: Open MIDI toolbar 3 at mouse cursor
MIDI Editor	40784	Toolbar: Open MIDI toolbar 4 at mouse cursor
MIDI Editor	40785	Toolbar: Switch to MIDI toolbar 1
MIDI Editor	40786	Toolbar: Switch to MIDI toolbar 2
MIDI Editor	40787	Toolbar: Switch to MIDI toolbar 3
MIDI Editor	40788	Toolbar: Switch to MIDI toolbar 4
MIDI Editor	40789	Toolbar: Switch to MIDI piano roll toolbar
MIDI Editor	40790	Edit: Trim left edge of note to edit cursor
MIDI Editor	40791	Edit: Trim right edge of note to edit cursor
MIDI Editor	40792	Edit: Move left edge of note to edit cursor
MIDI Editor	40793	Edit: Move right edge of note to edit cursor
MIDI Editor	40794	View: Toggle show MIDI editor windows
MIDI Editor	40796	Contents: Display editor contents menu at mouse position
MIDI Editor	40797	Contents: Activate previous MIDI media item on this track, clearing the editor first
MIDI Editor	40798	Contents: Activate next MIDI media item on this track, clearing the editor first
MIDI Editor	40799	Contents: Display all MIDI media items on this track
MIDI Editor	40800	Contents: Activate previous MIDI media item on this track, preserving existing editor contents
MIDI Editor	40801	Contents: Activate next MIDI media item on this track, preserving existing editor contents
MIDI Editor	40802	Edit: Select all CC events in time selection (in all visible CC lanes)
MIDI Editor	40803	Edit: Select all muted notes
MIDI Editor	40804	Edit: Delete trailing notes of less than 1/8 note in length
MIDI Editor	40805	Edit: Delete trailing notes of less than 1/16 note in length
MIDI Editor	40806	Edit: Delete trailing notes of less than 1/32 note in length
MIDI Editor	40807	Edit: Delete trailing notes of less than 1/64 note in length
MIDI Editor	40808	Edit: Delete trailing notes of less than 1/128 note in length
MIDI Editor	40809	Edit: Delete trailing notes of less than 1/256 note in length
MIDI Editor	40810	Edit: Delete all notes of less than 1/8 note in length
MIDI Editor	40811	Edit: Delete all notes of less than 1/16 note in length
MIDI Editor	40812	Edit: Delete all notes of less than 1/32 note in length
MIDI Editor	40813	Edit: Delete all notes of less than 1/64 note in length
MIDI Editor	40814	Edit: Delete all notes of less than 1/128 note in length
MIDI Editor	40815	Edit: Delete all notes of less than 1/256 note in length
MIDI Editor	40816	Options: Display 14-bit MSB/LSB CC data as a single entry in event list view and event properties dialog
MIDI Editor	40817	Options: Enable extending parent media item when editing MIDI notes (if parent item is exactly the length of the MIDI content)
MIDI Editor	40818	Contents: Show/hide track list
MIDI Editor	40819	Contents: Show/hide media item lane
MIDI Editor	40820	Options: Choose which tracks appear in track list
MIDI Editor	40826	Options: Track list/media item lane follows selection changes in arrange view
MIDI Editor	40829	View: Toggle relative snap to grid
MIDI Editor	40830	Options: Preview on velocity change (when preview is enabled)
MIDI Editor	40831	Options: Preview on keyboard action (when preview is enabled)
MIDI Editor	40832	Options: Preview all selected notes that overlap with the edited note (when preview is enabled)
MIDI Editor	40833	Activate next MIDI item
MIDI Editor	40834	Activate previous MIDI item
MIDI Editor	40835	Activate next MIDI track
MIDI Editor	40836	Activate previous MIDI track
MIDI Editor	40838	Options: Double-click extends the bounds of the nearest media item
MIDI Editor	40840	CC: Set CC lane to 00/32 Bank Select 14-bit
MIDI Editor	40841	CC: Set CC lane to 01/33 Mod Wheel 14-bit
MIDI Editor	40842	CC: Set CC lane to 02/34 Breath 14-bit
MIDI Editor	40843	CC: Set CC lane to 03/35 14-bit
MIDI Editor	40844	CC: Set CC lane to 04/36 Foot Pedal 14-bit
MIDI Editor	40845	CC: Set CC lane to 05/37 Portamento 14-bit
MIDI Editor	40846	CC: Set CC lane to 06/38 Data Entry 14-bit
MIDI Editor	40847	CC: Set CC lane to 07/39 Volume 14-bit
MIDI Editor	40848	CC: Set CC lane to 08/40 Balance 14-bit
MIDI Editor	40849	CC: Set CC lane to 09/41 14-bit
MIDI Editor	40850	CC: Set CC lane to 10/42 Pan Position 14-bit
MIDI Editor	40851	CC: Set CC lane to 11/43 Expression 14-bit
MIDI Editor	40852	CC: Set CC lane to 12/44 Control 1 14-bit
MIDI Editor	40853	CC: Set CC lane to 13/45 Control 2 14-bit
MIDI Editor	40854	CC: Set CC lane to 14/46 14-bit
MIDI Editor	40855	CC: Set CC lane to 15/47 14-bit
MIDI Editor	40856	CC: Set CC lane to 16/48 GP Slider 114-bit
MIDI Editor	40857	CC: Set CC lane to 17/49 GP Slider 214-bit
MIDI Editor	40858	CC: Set CC lane to 18/50 GP Slider 314-bit
MIDI Editor	40859	CC: Set CC lane to 19/51 GP Slider 414-bit
MIDI Editor	40860	CC: Set CC lane to 20/52 14-bit
MIDI Editor	40861	CC: Set CC lane to 21/53 14-bit
MIDI Editor	40862	CC: Set CC lane to 22/54 14-bit
MIDI Editor	40863	CC: Set CC lane to 23/55 14-bit
MIDI Editor	40864	CC: Set CC lane to 24/56 14-bit
MIDI Editor	40865	CC: Set CC lane to 25/57 14-bit
MIDI Editor	40866	CC: Set CC lane to 26/58 14-bit
MIDI Editor	40867	CC: Set CC lane to 27/59 14-bit
MIDI Editor	40868	CC: Set CC lane to 28/60 14-bit
MIDI Editor	40869	CC: Set CC lane to 29/61 14-bit
MIDI Editor	40870	CC: Set CC lane to 30/62 14-bit
MIDI Editor	40871	CC: Set CC lane to 31/63 14-bit
MIDI Editor	40872	Navigate: Move edit cursor to start of selected events in active MIDI media item
MIDI Editor	40873	Navigate: Move edit cursor to end of selected events in active MIDI media item
MIDI Editor	40874	Options: Draw and edit CC events on all tracks
MIDI Editor	40875	Edit: Select all events in time selection (even if CC lane is hidden)
MIDI Editor	40876	Edit: Select all events in time selection (in all visible CC lanes)
MIDI Editor	40877	Edit: Select all notes starting in time selection
MIDI Editor	40878	Options: Edit CC events on all tracks
MIDI Editor	40879	Options: Show tooltips in MIDI track list
MIDI Editor	40880	Move cursor to start of time selection
MIDI Editor	40881	Move cursor to end of time selection
MIDI Editor	40882	Edit: Duplicate events
MIDI Editor	40883	Edit: Duplicate events within time selection
MIDI Editor	40884	Edit: Duplicate events one octave higher
MIDI Editor	40885	Edit: Duplicate events one octave lower
MIDI Editor	40886	Edit: Duplicate events within time selection, if any (smart duplicate)
MIDI Editor	40887	Edit: Duplicate events within time selection (do not trim notes)
MIDI Editor	40888	Edit: Duplicate events within time selection, if any (smart duplicate) (do not trim notes)
MIDI Editor	40889	Edit: Paste events into the active MIDI media item regardless of source MIDI media item
MIDI Editor	40890	Edit: Paste events preserving position in measure, into the active MIDI media item regardless of source MIDI media item
MIDI Editor	40891	Options: MIDI track list/media item lane selection is linked to editability
MIDI Editor	40892	Options: MIDI track list/media item lane selection is linked to visibility
MIDI Editor	40893	Options: Close MIDI editor when the active media item is deleted in the arrange view
MIDI Editor	40901	Options: Avoid automatically setting MIDI items from other tracks editable
MIDI Editor	40902	Edit: Reverse selected events
MIDI Editor	40904	Edit: Reverse selected events within time selection
MIDI Editor	40905	Edit: Invert (reverse vertically) all notes
MIDI Editor	40906	Edit: Invert (reverse vertically) selected notes
MIDI Editor	40907	Edit: Invert (reverse vertically) all note intervals
MIDI Editor	40908	Edit: Invert (reverse vertically) selected note intervals
MIDI Editor	40909	Edit: Invert voicing upwards for selected notes
MIDI Editor	40910	Edit: Invert voicing downwards for selected notes
MIDI Editor	40911	Edit: Invert voicing upwards for each selected chord
MIDI Editor	40912	Edit: Invert voicing downwards for each selected chord
MIDI Editor	40913	Filter: Toggle filter solo
MIDI Editor	40914	Filter: Invert filter
MIDI Editor	40915	Show menu of MIDI note/CC name files at mouse cursor
MIDI Editor	40950	Insert bank/program select event...
MIDI Editor	40951	Show project markers
MIDI Editor	40952	Show project regions
MIDI Editor	40953	Show tempo/time signature markers
MIDI Editor	40954	Mode: Notation
MIDI Editor	40955	Options: Note name actions apply to the active channel only
MIDI Editor	40956	Options: Display note names and velocity only on the active media item
MIDI Editor	40957	Notation: Position dynamics below the staff by default
MIDI Editor	40990	CC: Set CC lane to 076 Sound Control 7
MIDI Editor	40991	Toolbar: Open MIDI toolbar 5
MIDI Editor	40992	Toolbar: Open MIDI toolbar 6
MIDI Editor	40993	Toolbar: Open MIDI toolbar 7
MIDI Editor	40994	Toolbar: Open MIDI toolbar 8
MIDI Editor	40995	Toolbar: Open MIDI toolbar 5 at mouse cursor
MIDI Editor	40996	Toolbar: Open MIDI toolbar 6 at mouse cursor
MIDI Editor	40997	Toolbar: Open MIDI toolbar 7 at mouse cursor
MIDI Editor	40998	Toolbar: Open MIDI toolbar 8 at mouse cursor
MIDI Editor	40999	Toolbar: Switch to MIDI toolbar 5
MIDI Editor	41000	Toolbar: Switch to MIDI toolbar 6
MIDI Editor	41001	Toolbar: Switch to MIDI toolbar 7
MIDI Editor	41002	Toolbar: Switch to MIDI toolbar 8
MIDI Editor	41003	Grid: Set grid type to straight
MIDI Editor	41004	Grid: Set grid type to triplet
MIDI Editor	41005	Grid: Set grid type to dotted
MIDI Editor	41006	Grid: Set grid type to swing
MIDI Editor	41007	Grid: Adjust swing strength (MIDI CC/mousewheel)
MIDI Editor	41008	Grid: Set to 1/128 preserving grid type
MIDI Editor	41009	Grid: Set to 1/64 preserving grid type
MIDI Editor	41010	Grid: Set to 1/32 preserving grid type
MIDI Editor	41011	Grid: Set to 1/16 preserving grid type
MIDI Editor	41012	Grid: Set to 1/8 preserving grid type
MIDI Editor	41013	Grid: Set to 1/4 preserving grid type
MIDI Editor	41014	Grid: Set to 1/2 preserving grid type
MIDI Editor	41015	Grid: Set to 1 preserving grid type
MIDI Editor	41016	Grid: Set to 2 preserving grid type
MIDI Editor	41017	Grid: Set to 4 preserving grid type
MIDI Editor	41018	Grid: Set to 1/18
MIDI Editor	41019	Grid: Set to 1/128
MIDI Editor	41020	Grid: Set to 1/64
MIDI Editor	41021	Grid: Set to 2/3 (whole note triplet)
MIDI Editor	41022	Grid: Use the same grid division in arrange view and MIDI editor
MIDI Editor	41023	Notation: Display all media item edges
MIDI Editor	41024	Notation: Display media item loop marks
MIDI Editor	41025	Options: Soft-snap notes to other notes
MIDI Editor	41026	Edit: Move notes up one semitone ignoring scale/key
MIDI Editor	41027	Edit: Move notes down one semitone ignoring scale/key
MIDI Editor	41028	Notation: Set display quantization to 1/64
MIDI Editor	41029	Notation: Set display quantization to 1/32
MIDI Editor	41030	Notation: Set display quantization to 1/16 (default)
MIDI Editor	41031	Notation: Set display quantization to 1/8
MIDI Editor	41032	Notation: Display accidentals as sharps in C major
MIDI Editor	41033	Notation: Display accidentals as flats in C major
MIDI Editor	41034	Notation: Notate as default
MIDI Editor	41035	Notation: Notate as natural
MIDI Editor	41036	Notation: Add grace note ornament
MIDI Editor	41037	Notation: Remove tuplet
MIDI Editor	41038	Notation: Create/edit tuplet...
MIDI Editor	41039	Notation: Default beaming for selected notes
MIDI Editor	41040	Notation: Do not beam selected notes
MIDI Editor	41041	Notation: Note stem direction up
MIDI Editor	41042	Notation: Note stem direction down
MIDI Editor	41043	Notation: Insert pppp dynamic
MIDI Editor	41044	Notation: Insert ffff dynamic
MIDI Editor	41045	Notation: Beam selected notes together
MIDI Editor	41046	Notation: Make phrase/slur
MIDI Editor	41047	Notation: Remove phrase/slur
MIDI Editor	41048	Notation: Select all notes in phrase/slur
MIDI Editor	41049	Notation: Set staff to first of pair
MIDI Editor	41050	Notation: Set staff to second of pair
MIDI Editor	41051	Notation: Delete note articulation
MIDI Editor	41052	Notation: Add accent articulation
MIDI Editor	41053	Notation: Add staccato articulation
MIDI Editor	41054	Notation: Add tenuto articulation
MIDI Editor	41055	Notation: Add staccatissimo articulation
MIDI Editor	41056	Notation: Add marcato articulation
MIDI Editor	41057	Notation: Add fermata articulation
MIDI Editor	41058	Notation: Set staff to default
MIDI Editor	41059	Notation: Bracket tracks by folder
MIDI Editor	41060	Notation: Display project tempo changes
MIDI Editor	41061	Notation: Default note stem direction
MIDI Editor	41062	Set length for next inserted note: 1/128
MIDI Editor	41063	Set length for next inserted note: 1/128.
MIDI Editor	41064	Set length for next inserted note: 1/64
MIDI Editor	41065	Set length for next inserted note: 1/64.
MIDI Editor	41066	Set length for next inserted note: 1/32T
MIDI Editor	41067	Set length for next inserted note: 1/32
MIDI Editor	41068	Set length for next inserted note: 1/32.
MIDI Editor	41069	Set length for next inserted note: 1/16T
MIDI Editor	41070	Set length for next inserted note: 1/16
MIDI Editor	41071	Set length for next inserted note: 1/16.
MIDI Editor	41072	Set length for next inserted note: 1/8T
MIDI Editor	41073	Set length for next inserted note: 1/8
MIDI Editor	41074	Set length for next inserted note: 1/8.
MIDI Editor	41075	Set length for next inserted note: 1/4T
MIDI Editor	41076	Set length for next inserted note: 1/4
MIDI Editor	41077	Set length for next inserted note: 1/4.
MIDI Editor	41078	Set length for next inserted note: 1/2T
MIDI Editor	41079	Set length for next inserted note: 1/2
MIDI Editor	41080	Set length for next inserted note: 1/2.
MIDI Editor	41081	Set length for next inserted note: 1
MIDI Editor	41082	Edit: Insert note at nearest C
MIDI Editor	41083	Edit: Insert note at nearest C#/Db
MIDI Editor	41084	Edit: Insert note at nearest D
MIDI Editor	41085	Edit: Insert note at nearest D#/Eb
MIDI Editor	41086	Edit: Insert note at nearest E
MIDI Editor	41087	Edit: Insert note at nearest F
MIDI Editor	41088	Edit: Insert note at nearest F#/Gb
MIDI Editor	41089	Edit: Insert note at nearest G
MIDI Editor	41090	Edit: Insert note at nearest G#/Ab
MIDI Editor	41091	Edit: Insert note at nearest A
MIDI Editor	41092	Edit: Insert note at nearest A#/Bb
MIDI Editor	41093	Edit: Insert note at nearest B
MIDI Editor	41094	Edit: Move pitch cursor to nearest C
MIDI Editor	41095	Edit: Move pitch cursor to nearest C#/Db
MIDI Editor	41096	Edit: Move pitch cursor to nearest D
MIDI Editor	41097	Edit: Move pitch cursor to nearest D#/Eb
MIDI Editor	41098	Edit: Move pitch cursor to nearest E
MIDI Editor	41099	Edit: Move pitch cursor to nearest F
MIDI Editor	41100	Edit: Move pitch cursor to nearest F#/Gb
MIDI Editor	41101	Edit: Move pitch cursor to nearest G
MIDI Editor	41102	Edit: Move pitch cursor to nearest G#/Ab
MIDI Editor	41103	Edit: Move pitch cursor to nearest A
MIDI Editor	41104	Edit: Move pitch cursor to nearest A#/Bb
MIDI Editor	41105	Edit: Move pitch cursor to nearest B
MIDI Editor	41106	Notation: Set high voice
MIDI Editor	41107	Notation: Set low voice
MIDI Editor	41110	Notation: Set default voice
MIDI Editor	41111	Notation: Select all notes in high voice
MIDI Editor	41112	Notation: Select all notes in low voice
MIDI Editor	41113	Notation: Select all notes in default voice
MIDI Editor	41114	Color notes by voice
MIDI Editor	41115	Notation: Set tuplet note length to half
MIDI Editor	41116	Notation: Set tuplet note length to double
MIDI Editor	41117	Notation: Automatically detect triplets
MIDI Editor	41118	Notation: Insert crescendo dynamic
MIDI Editor	41119	Notation: Insert diminuendo dynamic
MIDI Editor	41120	Notation: Insert ppp dynamic
MIDI Editor	41121	Notation: Insert pp dynamic
MIDI Editor	41122	Notation: Insert p dynamic
MIDI Editor	41123	Notation: Insert mp dynamic
MIDI Editor	41124	Notation: Insert m dynamic
MIDI Editor	41125	Notation: Insert mf dynamic
MIDI Editor	41126	Notation: Insert f dynamic
MIDI Editor	41127	Notation: Insert ff dynamic
MIDI Editor	41128	Notation: Insert fff dynamic
MIDI Editor	41129	Notation: Insert text notation...
MIDI Editor	41130	Notation: Insert lyric
MIDI Editor	41131	Notation: Proportional (musical) note spacing
MIDI Editor	41132	Notation: Continuous view always, regardless of zoom level
MIDI Editor	41133	Notation: Notate as +1 octaves
MIDI Editor	41134	Notation: Notate as +3 octaves
MIDI Editor	41135	Notation: Notate as +2 octaves
MIDI Editor	41136	Notation: Remove octave notation
MIDI Editor	41137	Notation: Notate as -1 octaves
MIDI Editor	41138	Notation: Notate as -2 octaves
MIDI Editor	41139	Notation: Notate as -3 octaves
MIDI Editor	41140	Edit: Select all notes in measure
MIDI Editor	41141	Notation: Add trill ornament
MIDI Editor	41142	Notation: Add lower mordent ornament
MIDI Editor	41143	Notation: Add upper mordent ornament
MIDI Editor	41144	Notation: Delete note ornament
MIDI Editor	41210	Notation: Set minimum display quantization note length to 1/256
MIDI Editor	41211	Notation: Set minimum display quantization note length to 1/128
MIDI Editor	41212	Notation: Set minimum display quantization note length to 1/64 (default)
MIDI Editor	41213	Notation: Set minimum display quantization note length to 1/32
MIDI Editor	41214	Notation: Set minimum display quantization note length to 1/16
MIDI Editor	41215	Notation: Set minimum display quantization note length to 1/8
MIDI Editor	41281	Notation: Identify chords on editor grid
MIDI Editor	41282	Notation: Add whole note trill ornament
MIDI Editor	41283	Notation: Slur
MIDI Editor	41284	Notation: Slide
MIDI Editor	41285	Notation: Bend
MIDI Editor	41286	Notation: Hammer/pull
MIDI Editor	41287	Notation: Add portato articulation
MIDI Editor	41288	Notation: Add vibrato ornament
MIDI Editor	41289	Notation: Add turn ornament
MIDI Editor	41290	Notation: Add open technique
MIDI Editor	41291	Notation: Add snap technique
MIDI Editor	41292	Notation: Add pluck technique
MIDI Editor	41293	Notation: Add up bow technique
MIDI Editor	41294	Notation: Add down bow technique
MIDI Editor	41295	Set length for next inserted note: grid
MIDI Editor	41296	Notation: Remove all chord notation
MIDI Editor	41297	Edit: Move pitch cursor to C60
MIDI Editor	41298	Notation: Remove all notation for selected notes
MIDI Editor	41613	Notation: Unhide all notes
MIDI Editor	41614	Notation: Hide selected notes
MIDI Editor	41615	Notation: Transposing display also affects key signatures on the track
MIDI Editor	41616	Notation: Key signature changes affect all tracks
MIDI Editor	41617	Notation: Disable transposing display
MIDI Editor	41618	Edit: Set note length to 1/128
MIDI Editor	41619	Edit: Set note length to 1/128.
MIDI Editor	41620	Edit: Set note length to 1/64
MIDI Editor	41621	Edit: Set note length to 1/64.
MIDI Editor	41622	Edit: Set note length to 1/32T
MIDI Editor	41623	Edit: Set note length to 1/32
MIDI Editor	41624	Edit: Set note length to 1/32.
MIDI Editor	41625	Edit: Set note length to 1/16T
MIDI Editor	41626	Edit: Set note length to 1/16
MIDI Editor	41627	Edit: Set note length to 1/16.
MIDI Editor	41628	Edit: Set note length to 1/8T
MIDI Editor	41629	Edit: Set note length to 1/8
MIDI Editor	41630	Edit: Set note length to 1/8.
MIDI Editor	41631	Edit: Set note length to 1/4T
MIDI Editor	41632	Edit: Set note length to 1/4
MIDI Editor	41633	Edit: Set note length to 1/4.
MIDI Editor	41634	Edit: Set note length to 1/2T
MIDI Editor	41635	Edit: Set note length to 1/2
MIDI Editor	41636	Edit: Set note length to 1/2.
MIDI Editor	41637	Edit: Set note length to 1
MIDI Editor	41703	Set length for next inserted note: 1/128 preserving division type
MIDI Editor	41704	Set length for next inserted note: 1/64 preserving division type
MIDI Editor	41705	Set length for next inserted note: 1/32 preserving division type
MIDI Editor	41706	Set length for next inserted note: 1/16 preserving division type
MIDI Editor	41707	Set length for next inserted note: 1/8 preserving division type
MIDI Editor	41708	Set length for next inserted note: 1/4 preserving division type
MIDI Editor	41709	Set length for next inserted note: 1/2 preserving division type
MIDI Editor	41710	Set length for next inserted note: 1 preserving division type
MIDI Editor	41711	Set length for next inserted note: straight preserving division length
MIDI Editor	41712	Set length for next inserted note: dotted preserving division length
MIDI Editor	41713	Set length for next inserted note: triplet preserving division length
MIDI Editor	41714	Edit: Set note length to 1/128 using current note length division type
MIDI Editor	41715	Edit: Set note length to 1/64 using current note length division type
MIDI Editor	41716	Edit: Set note length to 1/32 using current note length division type
MIDI Editor	41717	Edit: Set note length to 1/16 using current note length division type
MIDI Editor	41718	Edit: Set note length to 1/8 using current note length division type
MIDI Editor	41719	Edit: Set note length to 1/4 using current note length division type
MIDI Editor	41720	Edit: Set note length to 1/2 using current note length division type
MIDI Editor	41721	Edit: Set note length to 1 using current note length division type
MIDI Editor	41722	Notation: Automatically voice overlapping notes
MIDI Editor	41723	Edit: Select all notes starting in measure
MIDI Editor	41724	Notation: Add tremolo ornament
MIDI Editor	41725	Insert note: 1/128 using current note length division type
MIDI Editor	41726	Insert note: 1/64 using current note length division type
MIDI Editor	41727	Insert note: 1/32 using current note length division type
MIDI Editor	41728	Insert note: 1/16 using current note length division type
MIDI Editor	41729	Insert note: 1/8 using current note length division type
MIDI Editor	41730	Insert note: 1/4 using current note length division type
MIDI Editor	41731	Insert note: 1/2 using current note length division type
MIDI Editor	41732	Insert note: 1 using current note length division type
MIDI Editor	41733	Notation: When transposing display, show transposed semitones below key signatures
MIDI Editor	41734	Notation: Select all notes in staff and item under mouse cursor
MIDI Editor	41735	Edit: Select all CC events under selected notes
MIDI Editor	41736	Cursor: Advance 1/128 using current note length division type
MIDI Editor	41737	Cursor: Advance 1/64 using current note length division type
MIDI Editor	41738	Cursor: Advance 1/32 using current note length division type
MIDI Editor	41739	Cursor: Advance 1/16 using current note length division type
MIDI Editor	41740	Cursor: Advance 1/8 using current note length division type
MIDI Editor	41741	Cursor: Advance 1/4 using current note length division type
MIDI Editor	41742	Cursor: Advance 1/2 using current note length division type
MIDI Editor	41743	Cursor: Advance 1 using current note length division type
MIDI Editor	41744	Notation: Color note heads
MIDI Editor	41745	Notation: Adjust display quantization...
MIDI Editor	41746	Edit: Select all notes at pitch cursor
MIDI Editor	41747	File/Notation: Export (PDF, MusicXML)...
MIDI Editor	41748	Notation: Minimize ties for all notes by default
MIDI Editor	41749	Notation: Toggle minimize ties for selected notes
MIDI Editor	41750	Notation: Notate as flat
MIDI Editor	41751	Notation: Notate as sharp
MIDI Editor	41752	Notation: Notate as double-flat
MIDI Editor	41753	Notation: Notate as double-sharp
MIDI Editor	41754	Notation: Display pedal events
MIDI Editor	41755	Notation: Engage/Re-engage pedal
MIDI Editor	41756	Notation: Release pedal
MIDI Editor	41757	Notation: Minimize ties for selected notes if possible
MIDI Editor	41758	Notation: Do not minimize ties for selected notes
MIDI Editor	41759	Notation: Clear display offset
MIDI Editor	41760	Notation: Nudge position display offset left
MIDI Editor	41761	Notation: Nudge position display offset right
MIDI Editor	41762	Notation: Nudge length display offset left
MIDI Editor	41763	Notation: Nudge length display offset right
MIDI Editor	41764	Select next note with higher pitch
MIDI Editor	41765	Select next note with lower pitch
MIDI Editor	41766	Add next note with higher pitch to selection
MIDI Editor	41767	Add next note with lower pitch to selection
MIDI Editor	41768	Quantize note positions to last quantize dialog settings
MIDI Editor	41769	Quantize note positions to 1/64
MIDI Editor	41770	Quantize note positions to 1/32
MIDI Editor	41771	Quantize note positions to 1/16
MIDI Editor	41772	Quantize note positions to 1/8
MIDI Editor	41773	Quantize note positions to 1/4
MIDI Editor	41774	Options: All media items are editable in notation view
MIDI Editor	41775	Notation: Double dot note if possible
MIDI Editor	41776	Notation: Automatically double dot notes
MIDI Editor	41777	Notation: Triple dot note if possible
MIDI Editor	41778	Notation: Automatically triple dot notes
MIDI Editor	41779	Notation: Do not double or triple dot note
MIDI Editor	41780	Notation: Add text ornament...
MIDI Editor	41781	Options: Edit CC/velocity only when mouse is near event
MIDI Editor	41988	Notation: Delete
MIDI Editor	41992	Chase MIDI note-ons in project playback
MIDI Editor	41993	Notation: Create custom track notation...
MIDI Editor	41994	Notation: Create custom track notation...
MIDI Editor	42070	Import track lyrics...
MIDI Editor	42071	Export track lyrics...
MIDI Editor	42072	Navigate: Select previous note with the same channel 
MIDI Editor	42073	Navigate: Select next note with the same channel 
MIDI Editor	42074	Navigate: Select previous note on the same staff (notation view)
MIDI Editor	42075	Navigate: Select next note on the same staff (notation view)
MIDI Editor	42076	Navigate: Select previous note with the same voice (notation view)
MIDI Editor	42077	Navigate: Select next note with the same voice (notation view)
MIDI Editor	42078	Navigate: Select previous note on the same staff with the same voice (notation view)
MIDI Editor	42079	Navigate: Select next note on the same staff with the same voice (notation view)
MIDI Editor	42080	Set CC shape to linear
MIDI Editor	42081	Set CC shape to square
MIDI Editor	42082	Set CC shape to slow start/end
MIDI Editor	42083	Set CC shape to fast start
MIDI Editor	42084	Set CC shape to fast end
MIDI Editor	42085	Set CC shape to bezier
MIDI Editor	42086	Set default CC shape to linear
MIDI Editor	42087	Set default CC shape to square
MIDI Editor	42088	Set default CC shape to slow start/end
MIDI Editor	42089	Set default CC shape to fast start
MIDI Editor	42090	Set default CC shape to fast end
MIDI Editor	42091	Set default CC shape to bezier
MIDI Editor	42092	Options: Bank/program change events follow note selection when CC selection follows note selection
MIDI Editor	42093	Options: Reduce CC events while drawing
MIDI Editor	42094	Apply LFO to last touched CC lane...
MIDI Editor	42095	Use theme color for selected note body when coloring by track or media item
MIDI Editor	42096	Use theme color for selected note border when coloring by track or media item
MIDI Editor	42097	Use theme color for unselected note body when coloring by track or media item
MIDI Editor	42098	Use theme color for unselected note border when coloring by track or media item
MIDI Editor	42099	Options: Prevent mouse edits of single CC events from moving past other CC events
MIDI Editor	42100	Options: Allow CC shape in bank and LSB lanes (CC0, CC32-CC63)
MIDI Editor	42173	Notation: Delete note text or custom ornament
MIDI Editor	42430	Options: Make secondary items editable by default
MIDI Editor	65535	No-op (no action)
MIDI Event List Editor	2	File: Close window
MIDI Event List Editor	998	Edit: Move events left/right (mousewheel/MIDI relative only)
MIDI Event List Editor	999	Edit: Adjust value for events (mousewheel/MIDI controller only)
MIDI Event List Editor	1005	File: Save file (MIDI file mode only)
MIDI Event List Editor	1013	File: Revert file (MIDI file mode only)
MIDI Event List Editor	1139	Transport: Toggle repeat
MIDI Event List Editor	1140	Transport: Play
MIDI Event List Editor	1141	Transport: Pause
MIDI Event List Editor	1142	Transport: Stop
MIDI Event List Editor	2000	Action: Prompt to continue (only valid within custom actions)
MIDI Event List Editor	2001	Action: Set action loop start (only valid within custom actions)
MIDI Event List Editor	2002	Action: Prompt to go to action loop start (only valid within custom actions)
MIDI Event List Editor	2003	Action: Modify MIDI CC/mousewheel: Negative
MIDI Event List Editor	2004	Action: Modify MIDI CC/mousewheel: 0.5x
MIDI Event List Editor	2005	Action: Modify MIDI CC/mousewheel: 2x
MIDI Event List Editor	2006	Action: Modify MIDI CC/mousewheel: +10%
MIDI Event List Editor	2007	Action: Modify MIDI CC/mousewheel: -10%
MIDI Event List Editor	2999	Action: Repeat the most recent action
MIDI Event List Editor	40003	Edit: Select all notes
MIDI Event List Editor	40004	Edit: Event properties
MIDI Event List Editor	40006	Edit: Select all events
MIDI Event List Editor	40009	Quantize...
MIDI Event List Editor	40010	Edit: Copy
MIDI Event List Editor	40011	Edit: Paste
MIDI Event List Editor	40012	Edit: Cut
MIDI Event List Editor	40013	Edit: Undo
MIDI Event List Editor	40014	Edit: Redo
MIDI Event List Editor	40016	Transport: Play/stop
MIDI Event List Editor	40017	Transport: Play/pause
MIDI Event List Editor	40018	Options: Toggle window docking
MIDI Event List Editor	40019	Edit: Reverse all events
MIDI Event List Editor	40020	Edit: Set events to channel 01
MIDI Event List Editor	40021	Edit: Set events to channel 02
MIDI Event List Editor	40022	Edit: Set events to channel 03
MIDI Event List Editor	40023	Edit: Set events to channel 04
MIDI Event List Editor	40024	Edit: Set events to channel 05
MIDI Event List Editor	40025	Edit: Set events to channel 06
MIDI Event List Editor	40026	Edit: Set events to channel 07
MIDI Event List Editor	40027	Edit: Set events to channel 08
MIDI Event List Editor	40028	Edit: Set events to channel 09
MIDI Event List Editor	40029	Edit: Set events to channel 10
MIDI Event List Editor	40030	Edit: Set events to channel 11
MIDI Event List Editor	40031	Edit: Set events to channel 12
MIDI Event List Editor	40032	Edit: Set events to channel 13
MIDI Event List Editor	40033	Edit: Set events to channel 14
MIDI Event List Editor	40034	Edit: Set events to channel 15
MIDI Event List Editor	40035	Edit: Set events to channel 16
MIDI Event List Editor	40036	View: Go to start of file
MIDI Event List Editor	40037	View: Go to end of file
MIDI Event List Editor	40038	File: Export contents as .MID
MIDI Event List Editor	40039	Options: Synchronize transport with main transport
MIDI Event List Editor	40042	Mode: Piano Roll
MIDI Event List Editor	40043	Mode: Drum Map
